Fläche;Raster;Rasterpunkt-Koordinaten [m];;;Momente [kNm/m];;;Querkräfte [kN/m];;Normalkräfte [kN/m];;
1295;1;-1.750;-0.450;-3.651;0.13;-0.01;0.04;0.48;-0.22;-1.62;27.87;-4.05
1296;1;-1.750;-0.550;-3.665;0.14;0.02;0.02;0.38;-0.19;-2.41;26.08;-5.81
1297;1;-1.750;-0.650;-3.679;0.17;0.04;0.02;0.29;-0.19;-2.93;25.06;-6.98
1298;1;-1.750;-0.750;-3.693;0.19;0.06;0.01;0.21;-0.17;-3.33;24.06;-7.92
1299;1;-1.750;-0.850;-3.707;0.20;0.08;0.01;0.15;-0.15;-3.66;22.90;-8.67
1300;1;-1.750;-0.950;-3.721;0.21;0.09;0.01;0.08;-0.13;-3.91;21.82;-9.14
1301;1;-1.750;-1.050;-3.735;0.20;0.11;0.00;0.02;-0.13;-4.11;20.96;-9.36
1302;1;-1.750;-1.150;-3.749;0.20;0.12;0.00;-0.03;-0.12;-4.31;20.30;-9.39
1303;1;-1.750;-1.250;-3.763;0.20;0.13;0.01;-0.08;-0.12;-4.51;19.76;-9.24
1304;1;-1.750;-1.350;-3.777;0.19;0.13;0.01;-0.12;-0.12;-4.67;19.34;-8.95
1305;1;-1.750;-1.450;-3.791;0.18;0.14;0.01;-0.15;-0.11;-4.82;19.03;-8.53
1306;1;-1.750;-1.550;-3.805;0.17;0.14;0.01;-0.18;-0.11;-4.97;18.81;-8.01
1307;1;-1.750;-1.650;-3.820;0.15;0.14;0.01;-0.20;-0.11;-5.13;18.66;-7.39
1308;1;-1.750;-1.750;-3.834;0.14;0.15;0.01;-0.22;-0.11;-5.28;18.55;-6.71
1309;1;-1.750;-1.850;-3.848;0.13;0.15;0.02;-0.23;-0.10;-5.42;18.42;-5.97
1310;1;-1.750;-1.950;-3.862;0.12;0.14;0.02;-0.25;-0.10;-5.56;18.27;-5.20
1311;1;-1.850;-0.050;-3.619;-0.09;-0.10;0.07;0.39;-0.67;0.11;24.83;4.75
1312;1;-1.850;-0.150;-3.633;-0.02;-0.08;0.05;0.58;-0.42;1.12;24.90;2.19
1313;1;-1.850;-0.250;-3.646;0.04;-0.06;0.05;0.51;-0.31;0.09;27.14;0.70
1314;1;-1.850;-0.350;-3.660;0.09;-0.03;0.05;0.46;-0.25;-1.00;27.43;-1.38
1315;1;-1.850;-0.450;-3.673;0.11;0.00;0.03;0.44;-0.23;-1.94;25.89;-3.62
1316;1;-1.850;-0.550;-3.686;0.13;0.03;0.02;0.39;-0.21;-2.59;24.32;-5.35
1317;1;-1.850;-0.650;-3.700;0.16;0.05;0.01;0.31;-0.20;-3.09;23.38;-6.57
1318;1;-1.850;-0.750;-3.713;0.18;0.08;0.01;0.23;-0.17;-3.51;22.59;-7.50
1319;1;-1.850;-0.850;-3.727;0.19;0.09;0.01;0.16;-0.15;-3.84;21.70;-8.20
1320;1;-1.850;-0.950;-3.740;0.20;0.11;0.01;0.11;-0.14;-4.08;20.81;-8.68
1321;1;-1.850;-1.050;-3.754;0.20;0.12;0.00;0.05;-0.13;-4.30;20.05;-8.95
1322;1;-1.850;-1.150;-3.767;0.20;0.13;0.01;0.00;-0.12;-4.53;19.48;-9.05
1323;1;-1.850;-1.250;-3.780;0.20;0.14;0.01;-0.04;-0.12;-4.77;19.08;-8.95
1324;1;-1.850;-1.350;-3.794;0.19;0.15;0.01;-0.08;-0.11;-4.94;18.74;-8.68
1325;1;-1.850;-1.450;-3.807;0.18;0.15;0.01;-0.11;-0.11;-5.09;18.48;-8.30
1326;1;-1.850;-1.550;-3.821;0.17;0.15;0.01;-0.14;-0.11;-5.28;18.31;-7.85
1327;1;-1.850;-1.650;-3.834;0.16;0.16;0.01;-0.16;-0.10;-5.48;18.25;-7.28
1328;1;-1.850;-1.750;-3.848;0.15;0.16;0.02;-0.18;-0.10;-5.63;18.19;-6.62
1329;1;-1.850;-1.850;-3.861;0.14;0.16;0.02;-0.20;-0.10;-5.78;18.13;-5.92
1330;1;-1.850;-1.950;-3.875;0.13;0.16;0.02;-0.22;-0.09;-5.95;18.04;-5.19
1331;1;-1.950;-0.050;-3.644;-0.09;-0.09;0.07;0.37;-0.66;-0.61;22.70;3.93
1332;1;-1.950;-0.150;-3.657;-0.03;-0.06;0.05;0.55;-0.42;0.81;22.55;1.92
1333;1;-1.950;-0.250;-3.670;0.03;-0.04;0.05;0.48;-0.26;-0.30;24.11;0.35
1334;1;-1.950;-0.350;-3.682;0.07;-0.02;0.04;0.44;-0.22;-1.33;24.72;-1.49
1335;1;-1.950;-0.450;-3.695;0.09;0.01;0.02;0.42;-0.24;-2.09;23.85;-3.40
1336;1;-1.950;-0.550;-3.708;0.12;0.04;0.01;0.39;-0.23;-2.66;22.60;-5.01
1337;1;-1.950;-0.650;-3.721;0.15;0.06;0.01;0.32;-0.20;-3.20;21.75;-6.26
1338;1;-1.950;-0.750;-3.734;0.17;0.09;0.01;0.24;-0.17;-3.65;21.14;-7.21
1339;1;-1.950;-0.850;-3.746;0.18;0.11;0.01;0.18;-0.15;-3.96;20.49;-7.89
1340;1;-1.950;-0.950;-3.759;0.19;0.12;0.00;0.13;-0.14;-4.19;19.76;-8.35
1341;1;-1.950;-1.050;-3.772;0.19;0.13;0.00;0.08;-0.13;-4.46;19.11;-8.64
1342;1;-1.950;-1.150;-3.785;0.19;0.14;0.01;0.03;-0.12;-4.75;18.60;-8.78
1343;1;-1.950;-1.250;-3.798;0.19;0.15;0.01;-0.01;-0.11;-5.02;18.33;-8.73
1344;1;-1.950;-1.350;-3.810;0.19;0.16;0.01;-0.05;-0.11;-5.18;18.10;-8.48
1345;1;-1.950;-1.450;-3.823;0.18;0.17;0.01;-0.08;-0.11;-5.35;17.89;-8.14
1346;1;-1.950;-1.550;-3.836;0.18;0.17;0.01;-0.11;-0.10;-5.56;17.73;-7.73
1347;1;-1.950;-1.650;-3.849;0.17;0.17;0.02;-0.13;-0.09;-5.81;17.75;-7.21
1348;1;-1.950;-1.750;-3.862;0.16;0.17;0.02;-0.15;-0.10;-5.96;17.76;-6.59
1349;1;-1.950;-1.850;-3.875;0.15;0.17;0.02;-0.17;-0.09;-6.13;17.75;-5.92
1350;1;-1.950;-1.950;-3.887;0.14;0.17;0.03;-0.19;-0.08;-6.34;17.72;-5.21
1351;1;-0.200;-2.200;-3.723;-0.08;0.03;0.05;0.35;0.06;1.06;5.17;-6.21
1352;1;-0.200;-2.600;-3.818;-0.02;0.02;0.07;0.51;0.05;-2.62;2.75;-5.39
1353;1;-0.200;-3.000;-3.912;0.04;0.02;0.08;0.66;0.05;-9.12;0.83;-5.97
1354;1;-0.200;-3.400;-4.008;0.11;-0.01;0.07;0.69;0.04;-20.05;0.46;-6.56
1355;1;-0.200;-3.800;-4.102;0.16;-0.03;0.05;0.50;-0.14;-34.87;1.68;-4.45
1356;1;-0.600;-2.200;-3.767;-0.13;0.02;0.03;-0.07;0.04;-0.61;11.97;-5.85
1357;1;-0.600;-2.600;-3.852;-0.13;0.01;0.06;0.05;0.05;-3.32;8.80;-4.57
1358;1;-0.600;-3.000;-3.938;-0.10;-0.02;0.07;0.16;0.05;-9.00;5.36;-4.97
1359;1;-0.600;-3.400;-4.023;-0.06;-0.05;0.08;0.23;-0.03;-19.73;2.89;-5.94
1360;1;-0.600;-3.800;-4.108;0.00;-0.04;0.08;0.24;-0.23;-37.22;2.05;-4.14
1361;1;-1.000;-2.200;-3.813;-0.08;0.05;0.02;-0.28;-0.01;-2.45;15.87;-4.84
1362;1;-1.000;-2.600;-3.888;-0.11;0.03;0.05;-0.22;0.02;-4.32;12.55;-2.94
1363;1;-1.000;-3.000;-3.963;-0.11;-0.01;0.07;-0.15;0.03;-9.02;8.39;-2.85
1364;1;-1.000;-3.400;-4.037;-0.09;-0.05;0.09;-0.06;-0.03;-19.20;4.52;-3.82
1365;1;-1.000;-3.800;-4.113;-0.04;-0.04;0.10;0.00;-0.21;-38.19;2.32;-2.96
1366;1;-1.400;-2.200;-3.858;0.01;0.10;0.02;-0.33;-0.06;-4.37;17.48;-3.75
1367;1;-1.400;-2.600;-3.922;-0.03;0.07;0.05;-0.32;-0.01;-5.71;14.62;-1.34
1368;1;-1.400;-3.000;-3.987;-0.05;0.03;0.08;-0.29;0.03;-9.46;10.35;-0.51
1369;1;-1.400;-3.400;-4.052;-0.05;-0.02;0.11;-0.22;0.00;-18.45;5.66;-1.26
1370;1;-1.400;-3.800;-4.117;-0.01;-0.03;0.11;-0.13;-0.17;-36.86;2.51;-1.55
1371;1;-1.800;-2.200;-3.902;0.08;0.15;0.03;-0.27;-0.07;-6.24;17.65;-3.32
1372;1;-1.800;-2.600;-3.957;0.05;0.13;0.06;-0.31;-0.01;-7.52;15.67;-0.42
1373;1;-1.800;-3.000;-4.012;0.02;0.08;0.09;-0.30;0.04;-10.36;11.74;1.27
1374;1;-1.800;-3.400;-4.068;0.03;0.02;0.12;-0.25;0.04;-17.37;6.61;1.01
1375;1;-1.800;-3.800;-4.122;0.06;-0.02;0.11;-0.16;-0.11;-33.13;2.68;-0.26
1376;1;-2.200;-0.200;-3.723;-0.02;0.00;0.02;0.41;-0.36;-0.27;18.80;-0.05
1377;1;-2.200;-0.600;-3.767;0.09;0.10;-0.01;0.29;-0.20;-3.36;18.18;-5.35
1378;1;-2.200;-1.000;-3.813;0.16;0.17;0.00;0.14;-0.12;-4.92;16.71;-8.01
1379;1;-2.200;-1.400;-3.858;0.17;0.20;0.00;0.00;-0.08;-5.95;16.09;-8.07
1380;1;-2.200;-1.800;-3.902;0.15;0.21;0.02;-0.09;-0.05;-6.92;16.37;-6.38
1381;1;-2.200;-2.200;-3.948;0.13;0.21;0.04;-0.16;-0.03;-8.15;16.71;-3.70
1382;1;-2.200;-2.600;-3.993;0.10;0.18;0.07;-0.21;0.01;-9.54;15.82;-0.60
1383;1;-2.200;-3.000;-4.037;0.08;0.13;0.10;-0.23;0.07;-11.51;12.71;1.90
1384;1;-2.200;-3.400;-4.082;0.08;0.05;0.12;-0.19;0.09;-15.98;7.60;2.49
1385;1;-2.200;-3.800;-4.128;0.11;-0.01;0.11;-0.10;-0.05;-27.37;2.91;0.82
1386;1;-2.600;-0.200;-3.818;0.03;0.07;-0.01;0.10;-0.38;-3.03;13.22;-1.07
1387;1;-2.600;-0.600;-3.852;0.07;0.15;-0.03;0.18;-0.16;-5.52;12.21;-5.17
1388;1;-2.600;-1.000;-3.888;0.12;0.19;-0.02;0.15;-0.04;-7.03;11.99;-7.28
1389;1;-2.600;-1.400;-3.922;0.14;0.22;-0.01;0.08;0.01;-7.94;12.29;-7.56
1390;1;-2.600;-1.800;-3.957;0.14;0.23;0.01;0.01;0.04;-8.93;13.23;-6.58
1391;1;-2.600;-2.200;-3.993;0.13;0.23;0.03;-0.05;0.06;-10.13;14.31;-4.61
1392;1;-2.600;-2.600;-4.028;0.11;0.21;0.06;-0.09;0.09;-11.33;14.57;-1.85
1393;1;-2.600;-3.000;-4.063;0.09;0.16;0.09;-0.11;0.13;-12.47;12.80;1.07
1394;1;-2.600;-3.400;-4.097;0.10;0.08;0.11;-0.07;0.14;-14.31;8.42;2.73
1395;1;-2.600;-3.800;-4.133;0.13;0.00;0.10;0.01;0.00;-20.33;3.53;1.44
1396;1;-3.000;-0.200;-3.912;0.12;0.15;-0.03;-0.23;-0.25;-11.09;8.13;-0.96
1397;1;-3.000;-0.600;-3.938;0.08;0.17;-0.05;0.03;-0.03;-12.60;7.00;-4.20
1398;1;-3.000;-1.000;-3.963;0.09;0.18;-0.04;0.10;0.08;-12.91;7.21;-5.75
1399;1;-3.000;-1.400;-3.987;0.11;0.20;-0.03;0.09;0.14;-12.70;7.80;-6.26
1400;1;-3.000;-1.800;-4.012;0.12;0.21;-0.02;0.07;0.17;-12.47;8.80;-6.03
1401;1;-3.000;-2.200;-4.037;0.11;0.21;0.00;0.03;0.18;-12.39;10.12;-5.12
1402;1;-3.000;-2.600;-4.063;0.09;0.19;0.03;0.00;0.20;-12.49;11.23;-3.46
1403;1;-3.000;-3.000;-4.088;0.06;0.16;0.06;-0.01;0.21;-12.55;11.05;-1.01
1404;1;-3.000;-3.400;-4.113;0.06;0.09;0.09;0.03;0.20;-12.19;8.32;1.47
1405;1;-3.000;-3.800;-4.137;0.09;0.01;0.09;0.11;0.04;-12.91;3.71;1.52
1406;1;-3.400;-0.200;-4.008;0.18;0.16;-0.03;-0.46;0.05;-27.88;3.46;-0.10
1407;1;-3.400;-0.600;-4.023;0.10;0.12;-0.05;-0.10;0.13;-26.95;2.78;-2.20
1408;1;-3.400;-1.000;-4.037;0.08;0.12;-0.06;0.02;0.19;-24.77;2.99;-3.21
1409;1;-3.400;-1.400;-4.052;0.09;0.12;-0.05;0.06;0.23;-22.01;3.35;-3.78
1410;1;-3.400;-1.800;-4.068;0.09;0.12;-0.04;0.05;0.25;-19.04;3.93;-4.06
1411;1;-3.400;-2.200;-4.082;0.08;0.13;-0.03;0.03;0.26;-16.13;4.83;-4.14
1412;1;-3.400;-2.600;-4.097;0.05;0.12;-0.02;0.01;0.27;-13.50;5.88;-3.91
1413;1;-3.400;-3.000;-4.113;0.02;0.11;0.01;0.00;0.27;-11.23;6.64;-3.00
1414;1;-3.400;-3.400;-4.128;-0.01;0.07;0.04;0.04;0.23;-9.04;6.15;-1.05
1415;1;-3.400;-3.800;-4.142;0.01;0.01;0.06;0.15;0.06;-6.36;3.60;0.74
1416;1;-3.800;-0.200;-4.102;0.22;0.05;-0.02;-0.35;0.24;-53.44;0.42;0.11
1417;1;-3.800;-0.600;-4.108;0.11;0.04;-0.04;-0.16;0.15;-49.12;0.33;-0.40
1418;1;-3.800;-1.000;-4.113;0.08;0.03;-0.05;-0.04;0.14;-43.60;0.38;-0.69
1419;1;-3.800;-1.400;-4.117;0.08;0.02;-0.06;0.00;0.15;-37.42;0.43;-0.94
1420;1;-3.800;-1.800;-4.122;0.08;0.02;-0.05;-0.01;0.16;-30.84;0.51;-1.16
1421;1;-3.800;-2.200;-4.128;0.06;0.03;-0.05;-0.03;0.16;-23.99;0.66;-1.42
1422;1;-3.800;-2.600;-4.133;0.04;0.03;-0.04;-0.06;0.17;-17.01;0.88;-1.77
1423;1;-3.800;-3.000;-4.137;0.00;0.02;-0.03;-0.07;0.16;-10.21;1.15;-2.06
1424;1;-3.800;-3.400;-4.142;-0.04;0.02;-0.01;-0.05;0.13;-4.34;1.36;-1.95
1425;1;-3.800;-3.800;-4.148;-0.04;0.01;0.01;0.06;0.02;-0.70;1.72;-1.29
1426;1;-0.050;0.050;-3.175;21.37;96.29;5.63;49.40;-259.47;265.95;20.84;-51.85
1427;1;-0.050;0.150;-3.200;12.12;19.33;6.56;-60.39;-78.03;87.21;118.79;2.27
1428;1;-0.050;0.250;-3.224;9.48;9.34;2.68;-40.89;-17.62;84.50;88.36;12.73
1429;1;-0.050;0.350;-3.249;6.61;6.15;1.92;-26.93;-3.98;83.87;71.96;17.85
1430;1;-0.050;0.450;-3.274;4.25;4.40;1.80;-17.77;-1.00;79.48;62.89;21.03
1431;1;-0.050;0.550;-3.298;2.62;3.21;1.66;-12.24;-0.15;73.40;57.19;22.92
1432;1;-0.050;0.650;-3.323;1.53;2.34;1.45;-8.91;0.21;66.62;52.92;23.85
1433;1;-0.050;0.750;-3.348;0.80;1.70;1.19;-6.78;0.30;59.65;49.10;24.03
1434;1;-0.050;0.850;-3.372;0.34;1.22;0.91;-5.31;0.26;52.80;45.33;23.59
1435;1;-0.050;0.950;-3.397;0.06;0.85;0.64;-4.23;0.21;46.17;41.56;22.72
1436;1;-0.050;1.050;-3.422;-0.10;0.58;0.42;-3.40;0.21;39.85;37.81;21.53
1437;1;-0.050;1.150;-3.446;-0.18;0.37;0.26;-2.71;0.30;34.03;34.02;20.04
1438;1;-0.050;1.250;-3.471;-0.23;0.23;0.15;-2.10;0.43;28.91;30.12;18.29
1439;1;-0.050;1.350;-3.496;-0.26;0.14;0.08;-1.61;0.48;24.38;26.21;16.49
1440;1;-0.050;1.450;-3.520;-0.25;0.08;0.05;-1.22;0.32;20.19;22.59;14.92
1441;1;-0.050;1.550;-3.545;-0.21;0.04;0.02;-0.92;0.07;16.58;19.55;13.73
1442;1;-0.050;1.650;-3.570;-0.17;0.02;0.00;-0.65;-0.12;13.99;17.12;12.77
1443;1;-0.050;1.750;-3.595;-0.16;0.01;0.00;-0.42;-0.22;12.31;15.18;11.94
1444;1;-0.050;1.850;-3.619;-0.16;0.01;0.00;-0.23;-0.27;11.07;13.69;11.25
1445;1;-0.050;1.950;-3.644;-0.16;0.01;-0.01;-0.04;-0.23;10.16;12.55;10.67
1446;1;-0.150;0.050;-3.200;15.55;33.11;-12.77;106.85;-139.84;153.64;64.38;-41.56
1447;1;-0.150;0.150;-3.224;10.89;22.29;0.61;-6.09;-88.71;105.59;88.81;-11.57
1448;1;-0.150;0.250;-3.248;9.38;10.85;1.49;-28.41;-40.47;86.30;79.60;4.89
1449;1;-0.150;0.350;-3.272;6.45;6.51;1.04;-24.33;-18.98;77.11;67.72;11.40
1450;1;-0.150;0.450;-3.296;4.06;4.33;0.90;-18.02;-10.49;69.56;59.28;14.59
1451;1;-0.150;0.550;-3.320;2.48;3.04;0.86;-13.49;-6.71;62.28;53.58;16.30
1452;1;-0.150;0.650;-3.344;1.45;2.19;0.78;-10.48;-4.68;55.04;49.61;17.17
1453;1;-0.150;0.750;-3.368;0.78;1.61;0.66;-8.26;-3.42;48.00;46.42;17.35
1454;1;-0.150;0.850;-3.392;0.37;1.17;0.50;-6.49;-2.56;41.42;43.42;16.99
1455;1;-0.150;0.950;-3.416;0.14;0.83;0.35;-5.03;-1.85;35.36;40.32;16.30
1456;1;-0.150;1.050;-3.440;0.01;0.56;0.22;-3.80;-1.22;29.97;37.09;15.53
1457;1;-0.150;1.150;-3.464;-0.06;0.37;0.12;-2.73;-0.71;25.49;34.04;14.83
1458;1;-0.150;1.250;-3.488;-0.12;0.25;0.06;-1.95;-0.31;21.81;31.51;14.15
1459;1;-0.150;1.350;-3.512;-0.16;0.19;0.03;-1.48;0.01;18.47;29.35;13.36
1460;1;-0.150;1.450;-3.536;-0.16;0.13;0.01;-1.24;0.16;15.28;26.81;12.45
1461;1;-0.150;1.550;-3.560;-0.14;0.08;0.00;-1.00;0.07;12.72;23.60;11.59
1462;1;-0.150;1.650;-3.585;-0.13;0.04;-0.01;-0.70;-0.06;11.10;20.44;10.87
1463;1;-0.150;1.750;-3.609;-0.14;0.03;-0.01;-0.41;-0.09;10.13;18.02;10.32
1464;1;-0.150;1.850;-3.633;-0.16;0.02;-0.01;-0.20;-0.07;9.43;16.35;9.94
1465;1;-0.150;1.950;-3.657;-0.17;0.02;-0.02;0.02;-0.07;8.83;15.23;9.67
1466;1;-0.250;0.050;-3.224;11.44;16.11;-6.03;65.64;-56.39;119.47;62.72;-35.03
1467;1;-0.250;0.150;-3.248;9.78;13.41;-2.01;21.70;-54.60;99.28;76.26;-18.90
1468;1;-0.250;0.250;-3.271;7.78;8.29;-0.13;-5.19;-34.22;80.49;69.84;-4.13
1469;1;-0.250;0.350;-3.295;5.68;5.22;0.19;-11.67;-19.44;68.96;61.63;4.25
1470;1;-0.250;0.450;-3.318;3.89;3.56;0.31;-11.08;-11.57;60.41;55.07;8.54
1471;1;-0.250;0.550;-3.341;2.52;2.47;0.39;-9.21;-7.31;52.70;50.11;10.84
1472;1;-0.250;0.650;-3.365;1.56;1.74;0.39;-7.40;-4.77;45.51;46.28;12.03
1473;1;-0.250;0.750;-3.388;0.92;1.26;0.35;-5.77;-3.16;39.04;43.31;12.53
1474;1;-0.250;0.850;-3.412;0.53;0.94;0.27;-4.39;-2.11;33.35;40.88;12.60
1475;1;-0.250;0.950;-3.435;0.30;0.69;0.19;-3.27;-1.43;28.42;38.58;12.45
1476;1;-0.250;1.050;-3.459;0.15;0.50;0.12;-2.44;-1.01;24.29;36.14;12.24
1477;1;-0.250;1.150;-3.482;0.06;0.35;0.07;-1.89;-0.73;20.86;33.61;11.94
1478;1;-0.250;1.250;-3.505;0.00;0.23;0.03;-1.50;-0.41;17.79;31.23;11.57
1479;1;-0.250;1.350;-3.529;-0.05;0.16;0.00;-1.10;-0.08;14.99;29.22;11.21
1480;1;-0.250;1.450;-3.552;-0.07;0.13;-0.01;-0.70;0.03;12.86;27.56;11.03
1481;1;-0.250;1.550;-3.576;-0.09;0.11;-0.02;-0.50;-0.10;11.62;25.99;10.98
1482;1;-0.250;1.650;-3.599;-0.12;0.09;-0.02;-0.48;-0.21;10.87;24.27;10.89
1483;1;-0.250;1.750;-3.623;-0.15;0.07;-0.03;-0.47;-0.18;10.12;22.38;10.65
1484;1;-0.250;1.850;-3.646;-0.17;0.05;-0.03;-0.41;-0.10;9.32;20.44;10.23
1485;1;-0.250;1.950;-3.670;-0.19;0.05;-0.03;-0.39;-0.08;8.42;18.64;9.61
1486;1;-0.350;0.050;-3.249;7.86;9.65;-3.89;41.78;-25.27;105.19;61.96;-33.97
1487;1;-0.350;0.150;-3.272;7.32;8.23;-1.89;23.89;-30.01;90.08;68.21;-20.09
1488;1;-0.350;0.250;-3.295;6.07;5.68;-0.67;6.24;-22.82;73.49;62.50;-8.87
1489;1;-0.350;0.350;-3.317;4.69;3.80;-0.20;-2.05;-14.92;61.49;56.20;-0.85
1490;1;-0.350;0.450;-3.340;3.37;2.65;0.00;-4.54;-9.54;52.28;51.13;3.91
1491;1;-0.350;0.550;-3.363;2.27;1.89;0.11;-4.72;-6.17;44.49;47.08;6.65
1492;1;-0.350;0.650;-3.386;1.46;1.36;0.16;-4.16;-4.01;37.75;43.70;8.24
1493;1;-0.350;0.750;-3.409;0.92;0.99;0.16;-3.38;-2.62;32.05;40.95;9.09
1494;1;-0.350;0.850;-3.431;0.57;0.74;0.13;-2.62;-1.69;27.28;38.74;9.51
1495;1;-0.350;0.950;-3.454;0.35;0.57;0.10;-1.97;-1.14;23.36;36.85;9.71
1496;1;-0.350;1.050;-3.477;0.22;0.43;0.06;-1.51;-0.83;20.13;35.01;9.78
1497;1;-0.350;1.150;-3.500;0.13;0.32;0.03;-1.24;-0.63;17.40;33.10;9.75
1498;1;-0.350;1.250;-3.523;0.07;0.22;0.01;-1.05;-0.43;15.03;31.07;9.73
1499;1;-0.350;1.350;-3.545;0.02;0.16;-0.01;-0.83;-0.29;13.17;29.06;9.84
1500;1;-0.350;1.450;-3.568;-0.02;0.12;-0.01;-0.59;-0.25;11.92;27.44;10.03
1501;1;-0.350;1.550;-3.591;-0.06;0.11;-0.02;-0.43;-0.23;11.07;26.34;10.13
1502;1;-0.350;1.650;-3.614;-0.10;0.10;-0.03;-0.40;-0.18;10.23;25.42;10.03
1503;1;-0.350;1.750;-3.637;-0.13;0.08;-0.03;-0.44;-0.11;9.28;24.22;9.74
1504;1;-0.350;1.850;-3.660;-0.15;0.07;-0.03;-0.46;-0.03;8.25;22.67;9.25
1505;1;-0.350;1.950;-3.682;-0.16;0.07;-0.03;-0.51;0.07;7.09;20.93;8.52
1506;1;-0.450;0.050;-3.274;5.16;6.37;-3.07;27.66;-12.94;95.26;61.24;-33.90
1507;1;-0.450;0.150;-3.296;4.94;5.36;-1.64;20.08;-17.17;81.08;63.32;-20.04
1508;1;-0.450;0.250;-3.318;4.44;3.96;-0.78;9.38;-14.63;66.35;57.66;-10.74
1509;1;-0.450;0.350;-3.340;3.59;2.75;-0.34;2.61;-10.44;54.46;52.37;-3.68
1510;1;-0.450;0.450;-3.362;2.66;1.95;-0.13;-0.56;-7.12;45.14;48.01;0.91
1511;1;-0.450;0.550;-3.385;1.85;1.43;-0.01;-1.72;-4.79;37.66;44.53;3.76
1512;1;-0.450;0.650;-3.407;1.24;1.07;0.04;-1.95;-3.20;31.58;41.64;5.54
1513;1;-0.450;0.750;-3.429;0.81;0.80;0.06;-1.78;-2.12;26.67;39.15;6.61
1514;1;-0.450;0.850;-3.451;0.53;0.61;0.06;-1.48;-1.40;22.73;37.02;7.24
1515;1;-0.450;0.950;-3.473;0.35;0.47;0.04;-1.18;-0.96;19.62;35.20;7.62
1516;1;-0.450;1.050;-3.495;0.24;0.37;0.02;-0.94;-0.72;17.13;33.62;7.90
1517;1;-0.450;1.150;-3.518;0.16;0.28;0.01;-0.80;-0.59;15.10;32.16;8.17
1518;1;-0.450;1.250;-3.540;0.11;0.21;0.00;-0.72;-0.49;13.48;30.68;8.47
1519;1;-0.450;1.350;-3.562;0.06;0.16;-0.01;-0.68;-0.41;12.20;29.11;8.74
1520;1;-0.450;1.450;-3.584;0.02;0.12;-0.01;-0.63;-0.32;11.08;27.51;8.87
1521;1;-0.450;1.550;-3.606;-0.02;0.10;-0.02;-0.56;-0.21;9.94;26.07;8.76
1522;1;-0.450;1.650;-3.629;-0.05;0.08;-0.02;-0.48;-0.10;8.81;24.84;8.44
1523;1;-0.450;1.750;-3.651;-0.08;0.07;-0.02;-0.43;-0.03;7.72;23.71;8.00
1524;1;-0.450;1.850;-3.673;-0.10;0.07;-0.02;-0.41;0.03;6.67;22.53;7.53
1525;1;-0.450;1.950;-3.695;-0.11;0.07;-0.02;-0.38;0.11;5.67;21.27;7.02
1526;1;-0.550;0.050;-3.298;3.29;4.42;-2.57;19.09;-7.46;86.59;60.17;-33.69
1527;1;-0.550;0.150;-3.320;3.21;3.66;-1.43;16.07;-10.53;72.62;60.01;-19.75
1528;1;-0.550;0.250;-3.341;3.03;2.75;-0.77;9.31;-9.44;58.87;54.22;-11.43
1529;1;-0.550;0.350;-3.363;2.54;2.00;-0.38;4.19;-7.11;47.59;49.50;-5.17
1530;1;-0.550;0.450;-3.385;1.95;1.46;-0.17;1.29;-5.08;38.80;45.62;-0.95
1531;1;-0.550;0.550;-3.406;1.40;1.10;-0.06;-0.11;-3.56;31.97;42.47;1.81
1532;1;-0.550;0.650;-3.428;0.97;0.84;-0.01;-0.68;-2.45;26.64;39.88;3.61
1533;1;-0.550;0.750;-3.449;0.66;0.66;0.01;-0.82;-1.66;22.52;37.62;4.78
1534;1;-0.550;0.850;-3.471;0.45;0.51;0.02;-0.79;-1.15;19.40;35.60;5.56
1535;1;-0.550;0.950;-3.492;0.33;0.40;0.01;-0.69;-0.86;17.03;33.85;6.10
1536;1;-0.550;1.050;-3.514;0.25;0.32;0.00;-0.62;-0.71;15.18;32.37;6.56
1537;1;-0.550;1.150;-3.535;0.19;0.25;0.00;-0.58;-0.60;13.67;31.10;6.97
1538;1;-0.550;1.250;-3.557;0.15;0.20;-0.01;-0.58;-0.50;12.35;29.95;7.33
1539;1;-0.550;1.350;-3.579;0.11;0.15;-0.01;-0.59;-0.39;11.08;28.81;7.53
1540;1;-0.550;1.450;-3.600;0.06;0.12;-0.01;-0.59;-0.27;9.76;27.49;7.53
1541;1;-0.550;1.550;-3.622;0.03;0.09;-0.01;-0.56;-0.16;8.47;25.99;7.33
1542;1;-0.550;1.650;-3.643;-0.01;0.07;-0.01;-0.50;-0.08;7.32;24.50;7.00
1543;1;-0.550;1.750;-3.665;-0.03;0.07;-0.01;-0.44;-0.02;6.33;23.20;6.58
1544;1;-0.550;1.850;-3.686;-0.05;0.06;-0.01;-0.38;0.03;5.45;22.06;6.18
1545;1;-0.550;1.950;-3.708;-0.07;0.06;-0.01;-0.31;0.05;4.71;21.02;5.82
1546;1;-0.650;0.050;-3.323;2.01;3.14;-2.14;13.76;-4.74;78.25;58.56;-33.08
1547;1;-0.650;0.150;-3.344;1.99;2.59;-1.23;12.86;-6.93;64.41;57.45;-19.36
1548;1;-0.650;0.250;-3.365;1.95;1.93;-0.68;8.15;-6.16;51.37;51.49;-11.59
1549;1;-0.650;0.350;-3.386;1.70;1.44;-0.36;4.26;-4.78;41.05;47.05;-6.01
